Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
27,England,65,65,Tranmere Rovers,650000.0,4000.0,Left,1.0,2.0,2.0,Normal,Back,185,72
32,Czech Republic,64,64,Bruk-Bet Termalica Nieciecza,475000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,194,81
17,Poland,56,74,Podbeskidzie Bielsko-Biała,350000.0,500.0,Right,1.0,2.0,2.0,Lean,Middle,187,72
18,Denmark,61,78,Odense Boldklub,825000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,173,69
20,Morocco,63,71,FC Volendam,1100000.0,2000.0,Right,1.0,3.0,3.0,Lean,Back,170,62
19,Venezuela,57,68,Zamora Fútbol Club,350000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,173,70
35,England,60,60,Walsall,100000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,188,78
23,Korea Republic,59,66,Seongnam FC,425000.0,800.0,Left,1.0,4.0,2.0,Lean,Back,178,66
24,India,57,62,Hyderabad FC,250000.0,500.0,Left,1.0,3.0,3.0,Normal,Back,170,68
24,France,66,71,Seraing,1200000.0,4000.0,Right,1.0,3.0,2.0,Normal,Back,183,78
21,Romania,60,70,AFC Hermannstadt,550000.0,1000.0,Right,1.0,2.0,3.0,Normal,Back,180,72
21,India,57,67,FC Goa,350000.0,500.0,Right,1.0,5.0,2.0,Normal,Back,179,74
23,France,71,79,AS Saint-Étienne,3900000.0,5000.0,Right,1.0,2.0,2.0,Stocky,Back,188,80
24,Ghana,63,68,Örebro SK,650000.0,1000.0,Right,1.0,2.0,2.0,Normal,Back,190,79
20,Venezuela,61,73,Academia Puerto Cabello,800000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,169,65
39,Chile,78,78,Real Betis Balompié,1600000.0,11000.0,Right,3.0,3.0,1.0,Normal,Back,184,80
30,England,70,70,Luton Town,1300000.0,17000.0,Left,1.0,3.0,2.0,Normal,Back,196,90
21,Norway,60,72,Sandefjord Fotball,600000.0,700.0,Left,1.0,3.0,3.0,Normal,Back,175,70
21,Chile,58,68,CD Everton de Viña del Mar,450000.0,600.0,Right,1.0,3.0,2.0,Lean,Middle,170,71
28,Serbia,65,65,KAA Gent,725000.0,7000.0,Right,1.0,3.0,2.0,Normal,Forward,198,92
20,Korea Republic,56,68,FC Seoul,350000.0,1000.0,Right,1.0,3.0,3.0,Normal,Middle,173,70
22,Romania,67,75,Raków Częstochowa,2100000.0,4000.0,Right,1.0,2.0,2.0,Normal,Back,185,80
22,Ecuador,61,68,Club Social y Deportivo Macará,625000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,185,79
20,Belgium,65,78,Sint-Truidense VV,1600000.0,3000.0,Right,1.0,3.0,2.0,Lean,Back,187,70
29,United States,67,67,F.C. Hansa Rostock,850000.0,5000.0,Right,1.0,3.0,2.0,Stocky,Back,188,87
33,Germany,79,79,VfL Bochum 1848,5500000.0,23000.0,Right,1.0,5.0,1.0,Normal,Back,186,83
22,Bolivia,56,62,Club Deportivo Oriente Petrolero,230000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,170,65
23,Argentina,68,75,Arsenal de Sarandí,2200000.0,4000.0,Right,1.0,2.0,2.0,Normal,Back,187,83
23,England,59,65,Barrow,325000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,181,72
20,Bolivia,61,70,Club Always Ready,675000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,174,62
22,England,62,73,Newport County,825000.0,2000.0,Right,1.0,3.0,2.0,Lean,Back,196,76
17,Uruguay,54,65,Club Atlético Rentistas,220000.0,500.0,Left,1.0,2.0,2.0,Normal,Middle,179,71
20,Burkina Faso,63,73,FC Lorient,1100000.0,3000.0,Left,1.0,3.0,2.0,Normal,Back,177,71
27,Venezuela,65,66,Metropolitanos de Caracas FC,750000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,164,64
24,Paraguay,63,69,12 de Octubre FC,750000.0,500.0,Left,1.0,3.0,2.0,Normal,Middle,171,67
27,Spain,69,71,FC Cartagena,1500000.0,4000.0,Right,1.0,3.0,2.0,Normal,Back,185,82
24,Portugal,63,68,FC U Craiova 1948,650000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,195,88
21,Spain,66,79,CD Mirandés,2100000.0,6000.0,Right,1.0,3.0,4.0,Lean,Forward,191,69
30,Paraguay,63,63,General Caballero (JLM),425000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,180,84
24,Uruguay,64,68,Montevideo City Torque,850000.0,500.0,Right,1.0,3.0,3.0,Normal,Forward,178,75
29,Bolivia,63,63,Club Atlético Palmaflor,400000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,183,77
26,Guatemala,65,67,Universidad Técnica de Cajamarca,775000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,187,82
20,Venezuela,63,72,Aragua Fútbol Club,1000000.0,500.0,Right,1.0,2.0,3.0,Lean,Back,172,67
33,Republic of Ireland,53,53,Drogheda United,30000.0,2000.0,Right,1.0,3.0,2.0,Lean,Back,183,75
27,Peru,69,72,Club Alianza Lima,1600000.0,500.0,Right,1.0,2.0,2.0,Stocky,Back,180,73
24,Sweden,69,73,SV Darmstadt 98,1800000.0,8000.0,Left,1.0,3.0,2.0,Normal,Back,195,87
24,Argentina,64,69,12 de Octubre FC,800000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,185,75
24,Turkey,64,72,Hamarkameratene,1200000.0,950.0,Right,1.0,3.0,2.0,Lean,Back,185,79
25,Peru,55,58,Club Atlético Grau,170000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,175,72
24,Guinea,62,68,FC Ingolstadt 04,625000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,188,79
18,Colombia,59,72,Club Independiente Santa Fe,500000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,185,82
27,Brazil,70,71,FC Vizela,1600000.0,4000.0,Right,1.0,2.0,2.0,Normal,Back,189,77
21,Ecuador,60,68,Guayaquil City FC,550000.0,500.0,Left,1.0,2.0,2.0,Lean,Middle,182,68
25,China PR,64,69,Henan Songshan Longmen FC,775000.0,3000.0,Right,1.0,2.0,2.0,Normal,Back,187,88
25,Brazil,70,76,Portimonense SC,2200000.0,5000.0,Right,1.0,2.0,2.0,Normal,Back,194,87
19,Sweden,59,68,Halmstads BK,475000.0,500.0,Left,1.0,3.0,2.0,Lean,Middle,182,75
27,Romania,64,66,AFC Chindia Târgoviște,625000.0,1000.0,Left,1.0,2.0,2.0,Normal,Back,189,83
28,Turkey,67,69,Adana Demirspor,1000000.0,7000.0,Right,1.0,2.0,2.0,Normal,Back,190,82
23,Serbia,68,74,Vancouver Whitecaps FC,1700000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,188,77
22,Venezuela,62,71,Club Sporting Cristal,900000.0,500.0,Left,1.0,3.0,3.0,Normal,Middle,170,58
23,India,54,63,Odisha FC,230000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,178,74
26,Saudi Arabia,58,61,Al Khaleej,250000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,170,60
20,Denmark,61,74,Aalborg BK,800000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,202,82
33,Uruguay,65,65,Club Atlético River Plate,350000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,183,80
22,Argentina,67,77,Patronato,2100000.0,4000.0,Right,1.0,3.0,2.0,Lean,Back,180,74
33,Uruguay,67,67,Cerro Largo Fútbol Club,650000.0,5000.0,Left,1.0,2.0,3.0,Stocky,Forward,179,89
26,Uruguay,61,64,Centro Atlético Fénix,375000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,178,72
20,England,64,74,Stoke City,1200000.0,4000.0,Right,1.0,3.0,2.0,Lean,Back,183,86
21,Argentina,54,64,Club Sportivo Luqueño,240000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,170,69
27,India,54,56,NorthEast United FC,120000.0,500.0,Right,1.0,3.0,2.0,Stocky,Back,176,79
21,Portugal,69,79,Estoril Praia,2900000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,187,80
21,Germany,68,79,DSC Arminia Bielefeld,2500000.0,11000.0,Right,1.0,2.0,2.0,Normal,Back,194,89
20,Germany,60,72,Rot-Weiß Essen,600000.0,4000.0,Right,1.0,2.0,2.0,Lean,Back,172,68
34,Italy,67,67,Modena,325000.0,1000.0,Left,1.0,3.0,2.0,Normal,Back,189,85
32,Venezuela,60,60,Aragua Fútbol Club,200000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,184,83
27,Belgium,63,64,İstanbulspor,500000.0,3000.0,Left,1.0,2.0,2.0,Normal,Back,180,70
27,Denmark,62,63,FK Jerv,400000.0,850.0,Right,1.0,3.0,2.0,Normal,Back,183,75
30,Serbia,71,71,Genoa,1500000.0,3000.0,Right,2.0,3.0,2.0,Normal,Back,193,87
22,Wales,70,80,Swansea City,3300000.0,13000.0,Right,1.0,2.0,2.0,Normal,Back,188,81
26,Saudi Arabia,60,63,Damac FC,300000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,176,76
21,Turkey,56,64,Aytemiz Alanyaspor,300000.0,2000.0,Left,1.0,3.0,2.0,Lean,Middle,181,73
26,England,72,76,Philadelphia Union,2900000.0,6000.0,Right,1.0,3.0,2.0,Lean,Back,198,83
22,Uruguay,65,74,Liverpool Fútbol Club,1500000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,179,77
25,Greece,67,71,Warta Poznań,1300000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,191,87
24,Croatia,60,63,Busan IPark,325000.0,1000.0,Right,1.0,3.0,2.0,Lean,Back,180,70
19,Poland,52,65,ŁKS Łódź,90000.0,550.0,Right,1.0,2.0,2.0,Lean,Middle,182,72
24,Sweden,66,71,IK Sirius,1200000.0,1000.0,Right,1.0,2.0,2.0,Normal,Back,188,80
22,France,57,65,Grenoble Foot 38,350000.0,1000.0,Left,1.0,3.0,2.0,Normal,Middle,183,75
21,Slovenia,62,74,WSG Tirol,975000.0,2000.0,Left,1.0,3.0,2.0,Normal,Forward,186,80
18,Peru,55,70,Cusco Fútbol Club,300000.0,500.0,Right,1.0,2.0,2.0,Lean,Middle,169,63
28,Paraguay,62,63,Club Sol de América,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,187,90
22,Paraguay,65,74,Club Sol de América,1600000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,175,72
25,Germany,61,62,VfB Oldenburg,400000.0,500.0,Right,1.0,2.0,2.0,Lean,Forward,193,85
26,Paraguay,65,68,Club Sol de América,825000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,179,75
22,Ecuador,63,69,Club Social y Deportivo Macará,725000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,175,72
19,Venezuela,63,76,AC Mineros de Guayana,1100000.0,500.0,Left,1.0,2.0,2.0,Lean,Back,169,67
25,Paraguay,64,67,Guaireña FC,725000.0,500.0,Left,1.0,1.0,2.0,Normal,Back,179,82
31,Venezuela,62,62,Llaneros de Guanare Escuela de Fútbol,300000.0,500.0,Left,1.0,3.0,2.0,Normal,Back,165,64
30,Ecuador,63,63,Independiente Petrolero,400000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,178,77
25,Lithuania,63,67,PGE FKS Stal Mielec,600000.0,900.0,Left,1.0,3.0,2.0,Normal,Back,188,78
19,Ghana,60,75,Helsingborgs IF,575000.0,500.0,Right,1.0,4.0,3.0,Lean,Middle,178,70
26,Canada,67,70,Club de Foot Montréal,1200000.0,3000.0,Right,1.0,2.0,2.0,Lean,Back,188,75
19,Côte d'Ivoire,63,75,FC Nordsjælland,1100000.0,1000.0,Right,1.0,2.0,2.0,Normal,Back,185,75
21,Portugal,66,78,FC Paços de Ferreira,2000000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,184,76
23,Uruguay,68,75,Puebla FC,2200000.0,3000.0,Right,1.0,2.0,2.0,Normal,Back,189,83
32,Venezuela,63,63,Metropolitanos de Caracas FC,300000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,182,75
18,Wales,59,72,Crewe Alexandra,500000.0,600.0,Left,1.0,3.0,2.0,Lean,Back,182,78
24,Republic of Ireland,57,60,Drogheda United,220000.0,500.0,Left,1.0,2.0,2.0,Stocky,Middle,179,74
25,Bolivia,64,68,Royal Pari,750000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,179,77
23,Japan,64,68,Vissel Kobe,775000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,186,79
31,Colombia,62,62,Club Atlético Palmaflor,325000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,184,85
24,Peru,63,66,Sport Huancayo,650000.0,500.0,Right,1.0,3.0,4.0,Normal,Back,160,60
27,Austria,67,69,SK Austria Klagenfurt,1100000.0,4000.0,Left,1.0,3.0,2.0,Normal,Back,190,88
18,Paraguay,52,69,General Caballero (JLM),200000.0,500.0,Right,1.0,2.0,2.0,Lean,Middle,181,64
22,Scotland,59,70,Kilmarnock,475000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,191,82
20,Paraguay,58,68,Club Sportivo Luqueño,450000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,178,76
21,Sweden,59,71,Helsingborgs IF,525000.0,500.0,Left,1.0,3.0,2.0,Normal,Back,183,79
19,Colombia,60,69,América de Cali,525000.0,550.0,Right,1.0,2.0,3.0,Normal,Forward,188,72
23,India,53,62,NorthEast United FC,200000.0,500.0,Left,1.0,3.0,2.0,Lean,Middle,178,75
34,Poland,71,71,Benevento,600000.0,3000.0,Right,3.0,2.0,2.0,Normal,Back,190,80
28,Ecuador,63,63,Club Social y Deportivo Macará,475000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,170,59
24,Montenegro,63,68,Gangwon FC,725000.0,2000.0,Right,1.0,3.0,3.0,Normal,Forward,183,73
20,Iceland,63,71,BK Häcken,1000000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,191,82
18,Belgium,61,79,KRC Genk,825000.0,950.0,Right,1.0,3.0,3.0,Lean,Middle,180,70
29,Argentina,84,84,Aston Villa,29000000.0,95000.0,Right,3.0,4.0,1.0,Stocky,Back,195,88
19,England,67,82,Millwall,2300000.0,6000.0,Right,1.0,3.0,2.0,Stocky,Back,191,75
33,Argentina,64,64,Platense,275000.0,3000.0,Right,1.0,3.0,2.0,Stocky,Back,182,82
18,England,55,62,Scunthorpe United,240000.0,850.0,Right,1.0,2.0,2.0,Lean,Middle,181,65
28,Paraguay,63,63,General Caballero (JLM),425000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,172,69
27,Paraguay,60,61,Club River Plate Asunción,250000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,175,77
22,France,62,69,Seraing,775000.0,2000.0,Left,1.0,2.0,2.0,Lean,Back,180,74
21,Guinea Bissau,56,65,Waterford FC,325000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,170,64
26,Turkey,64,64,GZT Giresunspor,550000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,182,79
31,England,59,59,Grimsby Town,190000.0,2000.0,Right,1.0,3.0,2.0,Stocky,Forward,178,86
25,Morocco,65,69,FC Volendam,900000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,191,85
30,Italy,74,74,U.S. Sassuolo Calcio,3500000.0,25000.0,Left,1.0,3.0,2.0,Lean,Back,189,82
20,Venezuela,63,74,Academia Puerto Cabello,1100000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,178,72
21,Sweden,64,72,IFK Värnamo,1200000.0,700.0,Right,1.0,3.0,2.0,Normal,Back,192,82
20,Germany,65,76,Viktoria Köln,1500000.0,4000.0,Right,1.0,3.0,2.0,Normal,Back,193,86
25,Croatia,71,76,Hajduk Split,2500000.0,650.0,Right,1.0,3.0,2.0,Normal,Back,194,86
26,Venezuela,62,65,Rionegro Águilas,350000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,176,70
22,Spain,64,76,FC Andorra,1400000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,186,79
24,Uruguay,65,72,Ayacucho,1300000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,189,86
31,Scotland,65,65,Brisbane Roar,500000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,188,84
21,Nigeria,59,71,Grasshopper Club Zürich,550000.0,2000.0,Right,1.0,2.0,2.0,Normal,Forward,187,84
20,France,63,76,Rodez Aveyron Football,1100000.0,1000.0,Right,1.0,2.0,2.0,Lean,Back,185,75
17,Australia,59,81,Central Coast Mariners,700000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,175,68
21,Republic of Ireland,52,62,Shelbourne FC,180000.0,500.0,Right,1.0,2.0,2.0,Normal,Middle,186,77
20,Poland,61,70,Warta Poznań,675000.0,550.0,Left,1.0,2.0,2.0,Normal,Middle,182,76
23,Nigeria,65,74,FC Sochaux-Montbéliard,1500000.0,3000.0,Left,1.0,3.0,2.0,Normal,Back,194,85
20,Mexico,58,69,Club Atlético de San Luis,450000.0,2000.0,Right,1.0,3.0,2.0,Lean,Forward,170,62
26,Netherlands,69,73,TSV 1860 München,1700000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,192,87
21,Bolivia,60,72,"Club Social, Cultural y Deportivo de Blooming",575000.0,500.0,Right,1.0,2.0,2.0,Stocky,Back,177,81
20,Venezuela,64,74,AC Mineros de Guayana,1300000.0,500.0,Left,1.0,3.0,3.0,Normal,Middle,173,67
19,Norway,61,76,SK Brann,775000.0,700.0,Right,1.0,3.0,2.0,Stocky,Forward,182,84
25,Cyprus,63,67,APOEL Nicosia FC,625000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,171,67
20,Germany,64,73,SC Freiburg II,1200000.0,850.0,Left,1.0,4.0,2.0,Normal,Back,186,79
19,Chile,61,73,Unión Española,775000.0,700.0,Right,1.0,3.0,2.0,Lean,Forward,179,72
24,Bosnia and Herzegovina,66,71,Aalesunds FK,1200000.0,1000.0,Right,1.0,2.0,2.0,Normal,Back,194,80
31,Colombia,62,62,Aragua Fútbol Club,275000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,186,82
20,Romania,63,70,FC Dinamo 1948 Bucureşti,875000.0,900.0,Right,1.0,4.0,2.0,Normal,Back,189,78
27,Albania,60,63,FC Academica Clinceni,275000.0,1000.0,Right,1.0,3.0,2.0,Lean,Back,192,85
20,England,63,73,Bristol Rovers,975000.0,2000.0,Right,1.0,4.0,2.0,Normal,Back,185,84
20,Uruguay,63,72,Liverpool Fútbol Club,1100000.0,500.0,Left,1.0,3.0,2.0,Normal,Forward,175,72
24,Peru,63,67,Deportivo Binacional,650000.0,500.0,Right,1.0,2.0,2.0,Lean,Middle,170,66
28,Brazil,75,75,Unión Deportiva Almería,4800000.0,23000.0,Right,1.0,2.0,2.0,Normal,Back,188,83
20,France,65,77,Albacete BP,1600000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,180,76
21,Peru,55,64,Club Alianza Lima,275000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,180,68
21,India,57,69,Kerala Blasters FC,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,180,75
26,Ecuador,66,69,9 de Octubre,1000000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,182,79
22,France,65,72,Nîmes Olympique,1300000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,186,77
29,Paraguay,64,64,Guaireña FC,525000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,175,80
18,Belgium,65,80,RSC Anderlecht,1600000.0,1000.0,Right,1.0,4.0,2.0,Lean,Back,191,76
27,Slovenia,60,60,ŁKS Łódź,180000.0,950.0,Left,1.0,3.0,2.0,Normal,Back,177,74
24,Belarus,65,70,Warta Poznań,975000.0,1000.0,Right,1.0,2.0,2.0,Normal,Back,188,82
26,France,65,65,Stade Lavallois Mayenne FC,450000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,182,82
25,Republic of Ireland,57,58,Longford Town,200000.0,550.0,Left,1.0,2.0,2.0,Normal,Middle,176,73
25,Argentina,63,66,CD Antofagasta,650000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,192,90
19,England,57,74,Carlisle United,400000.0,4000.0,Right,1.0,2.0,2.0,Lean,Back,188,72
30,Germany,88,89,FC Barcelona,68500000.0,210000.0,Right,4.0,4.0,1.0,Stocky,Back,187,85
24,Republic of Ireland,56,61,UCD AFC,200000.0,500.0,Left,1.0,2.0,2.0,Lean,Back,178,70
27,Hungary,65,66,Śląsk Wrocław,725000.0,2000.0,Left,1.0,4.0,2.0,Lean,Back,192,74
30,Italy,69,69,Como,1100000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,190,88
30,England,69,69,Wycombe Wanderers,1100000.0,5000.0,Left,1.0,2.0,2.0,Normal,Back,196,93
29,Serbia,62,63,FC U Craiova 1948,375000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,190,80
25,Peru,57,58,Deportivo Binacional,180000.0,500.0,Left,1.0,2.0,2.0,Lean,Back,170,70
23,Australia,63,68,Central Coast Mariners,650000.0,600.0,Right,1.0,3.0,2.0,Normal,Back,184,80
20,Ecuador,60,73,Club Social y Deportivo Macará,550000.0,500.0,Left,1.0,3.0,2.0,Normal,Back,184,79
30,Saudi Arabia,57,57,Al Ain,160000.0,3000.0,Right,1.0,3.0,2.0,Normal,Forward,182,75
29,Paraguay,61,61,Club Sportivo Luqueño,300000.0,500.0,Left,1.0,2.0,3.0,Normal,Back,178,76
22,Iceland,64,74,Vålerenga Fotball,1200000.0,1000.0,Right,1.0,3.0,2.0,Lean,Back,194,88
18,Ghana,55,71,Dundee United,325000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,168,56
19,Australia,61,68,Central Coast Mariners,600000.0,500.0,Left,1.0,3.0,2.0,Lean,Back,180,75
31,England,70,70,Birmingham City,1100000.0,17000.0,Right,1.0,2.0,2.0,Normal,Back,193,81
21,Peru,64,67,Cusco Fútbol Club,750000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,170,66
31,Peru,60,60,Club Atlético Grau,180000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,170,70
22,China PR,55,61,Hebei FC,200000.0,1000.0,Left,1.0,3.0,2.0,Lean,Middle,176,70
23,Colombia,59,64,Llaneros de Guanare Escuela de Fútbol,350000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,171,74
34,Venezuela,63,63,Academia Puerto Cabello,180000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,173,76
29,Brazil,89,90,Liverpool,79000000.0,190000.0,Right,3.0,3.0,1.0,Stocky,Back,191,91
30,Saudi Arabia,61,61,Al Tai,275000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,179,72
29,Norway,60,60,Hamarkameratene,240000.0,950.0,Right,1.0,3.0,3.0,Normal,Back,181,75
21,Australia,62,70,Central Coast Mariners,850000.0,500.0,Right,1.0,4.0,3.0,Lean,Back,178,67
24,Germany,64,69,VfB Oldenburg,800000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,186,83
23,Spain,64,73,Real Sociedad B,1200000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,186,76
25,United States,65,69,San Jose Earthquakes,900000.0,2000.0,Left,1.0,2.0,2.0,Normal,Back,185,79
25,North Macedonia,60,65,Helsingborgs IF,250000.0,550.0,Right,1.0,2.0,2.0,Normal,Back,180,70
28,Brazil,62,62,Chongqing Liangjiang Athletic,400000.0,2000.0,Right,1.0,4.0,3.0,Lean,Forward,189,70
26,India,55,60,FC Goa,170000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,175,67
27,Ecuador,64,65,CS Emelec,600000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,178,74
30,Peru,62,62,Cusco Fútbol Club,400000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,179,71
17,England,51,67,Scunthorpe United,150000.0,500.0,Right,1.0,2.0,2.0,Normal,Middle,175,68
24,Brazil,60,67,Varbergs BoIS FC,500000.0,600.0,Right,1.0,3.0,2.0,Normal,Middle,181,77
21,Chile,54,68,CD Huachipato,250000.0,800.0,Left,1.0,3.0,2.0,Lean,Middle,171,64
22,Portugal,62,73,Petrolul Ploiești,825000.0,1000.0,Left,1.0,2.0,2.0,Normal,Back,191,80
25,Germany,63,66,Türkgücü München,575000.0,1000.0,Right,1.0,5.0,2.0,Normal,Back,196,85
20,Saudi Arabia,56,70,Al Ahli,350000.0,4000.0,Right,1.0,2.0,2.0,Lean,Middle,173,64
23,Uruguay,52,59,Cerro Largo Fútbol Club,160000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,172,72
22,Australia,61,70,SV Wehen Wiesbaden,750000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,188,86
19,Australia,55,66,Perth Glory,275000.0,650.0,Right,1.0,3.0,2.0,Lean,Forward,179,75
24,Republic of Ireland,52,55,Longford Town,100000.0,500.0,Left,1.0,3.0,2.0,Normal,Middle,182,78
20,England,63,74,St. Johnstone FC,975000.0,2000.0,Right,1.0,3.0,2.0,Stocky,Back,189,80
24,Senegal,61,65,Grenoble Foot 38,475000.0,1000.0,Right,1.0,3.0,3.0,Lean,Forward,187,72
33,Argentina,67,67,Club Atlético Central Córdoba,475000.0,5000.0,Left,1.0,2.0,2.0,Normal,Back,190,87
24,Sweden,63,69,Helsingborgs IF,750000.0,800.0,Right,1.0,2.0,3.0,Lean,Middle,174,63
27,Argentina,71,74,Club Atlético Huracán,2100000.0,9000.0,Left,1.0,2.0,2.0,Normal,Back,193,85
19,Uruguay,59,70,Club Atlético Rentistas,475000.0,500.0,Right,1.0,2.0,2.0,Lean,Back,184,73
22,North Macedonia,59,68,FC Academica Clinceni,475000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,183,75
21,Venezuela,60,67,Zamora Fútbol Club,475000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,160,57
31,Venezuela,62,62,Aragua Fútbol Club,275000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,185,73
23,Canada,58,65,Pau FC,400000.0,750.0,Left,1.0,3.0,2.0,Normal,Back,185,75
21,Zimbabwe,56,60,Waterford FC,210000.0,500.0,Left,1.0,2.0,2.0,Lean,Forward,190,73
22,Venezuela,60,67,Aragua Fútbol Club,475000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,181,70
27,Germany,63,65,TSV Havelse,500000.0,500.0,Right,1.0,2.0,2.0,Stocky,Back,187,75
22,Cameroon,64,73,FC Girondins de Bordeaux,1200000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,189,78
25,Paraguay,63,63,Guaireña FC,525000.0,500.0,Right,1.0,3.0,3.0,Normal,Middle,175,72
23,Netherlands,65,71,FC Groningen,1000000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,193,82
18,England,54,63,Waterford FC,220000.0,500.0,Left,1.0,3.0,2.0,Lean,Back,186,70
19,France,63,76,FC Girondins de Bordeaux,1100000.0,900.0,Right,1.0,3.0,2.0,Lean,Back,184,72
25,Sweden,62,66,Degerfors IF,500000.0,700.0,Right,1.0,3.0,2.0,Normal,Back,191,82
21,Ecuador,68,77,ESTAC Troyes,2500000.0,5000.0,Right,1.0,2.0,2.0,Normal,Back,192,84
27,Norway,66,68,Lillestrøm SK,900000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,190,84
21,Colombia,67,78,La Equidad,2100000.0,550.0,Left,1.0,3.0,2.0,Normal,Back,182,74
29,Sweden,64,65,Degerfors IF,550000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,187,80
