Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
20,58,66,425000.0,2000.0,Right,1.0,2.0,2.0,Lean,Reserve,183,79
19,52,66,190000.0,750.0,Right,1.0,3.0,3.0,Lean,Reserve,177,71
18,53,69,240000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,178,67
17,55,70,300000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,180,70
18,51,65,140000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,177,70
19,58,69,450000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,190,77
18,55,73,160000.0,2000.0,Right,1.0,4.0,3.0,Normal,Reserve,175,71
20,58,68,425000.0,2000.0,Right,1.0,2.0,2.0,Lean,Reserve,179,75
23,58,65,375000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,188,88
20,57,66,375000.0,3000.0,Right,1.0,3.0,2.0,Lean,Reserve,188,75
18,54,65,230000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,180,77
21,54,63,230000.0,550.0,Right,1.0,3.0,2.0,Normal,Reserve,187,80
20,57,67,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,185,75
17,52,71,200000.0,500.0,Left,1.0,2.0,2.0,Normal,Reserve,187,85
17,56,78,425000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,176,66
17,54,77,350000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,184,74
20,59,71,500000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,184,76
22,48,53,70000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,64
21,48,54,70000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,178,67
19,53,59,130000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,185,79
20,62,76,900000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,190,82
18,54,68,240000.0,550.0,Left,1.0,2.0,2.0,Lean,Reserve,172,72
23,47,51,70000.0,1000.0,Right,1.0,2.0,2.0,Lean,Middle,186,80
35,65,65,190000.0,2000.0,Left,1.0,2.0,2.0,Normal,Back,195,90
20,59,69,450000.0,700.0,Right,1.0,3.0,2.0,Normal,Reserve,191,82
19,50,64,110000.0,900.0,Right,1.0,2.0,2.0,Lean,Reserve,180,79
18,58,70,450000.0,600.0,Right,1.0,3.0,2.0,Normal,Back,181,70
19,55,70,300000.0,1000.0,Right,1.0,3.0,3.0,Lean,Reserve,178,68
19,52,65,180000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,175,67
20,56,67,325000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,183,68
16,56,75,350000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,70
20,57,71,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,181,77
39,79,79,700000.0,2000.0,Right,1.0,4.0,1.0,Normal,Reserve,186,85
17,53,75,130000.0,1000.0,Right,1.0,3.0,3.0,Lean,Reserve,174,70
20,54,62,90000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,175,70
18,52,60,70000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,167,58
20,53,61,200000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,174,72
16,52,66,170000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,180,79
34,81,81,1600000.0,50000.0,Right,3.0,4.0,1.0,Normal,Back,184,84
21,53,61,200000.0,600.0,Right,1.0,3.0,3.0,Normal,Reserve,173,70
17,54,67,250000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,188,83
19,61,77,800000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,187,80
19,54,63,230000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,190,80
19,54,72,275000.0,750.0,Right,1.0,2.0,2.0,Normal,Reserve,176,70
17,52,73,250000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,172,69
19,50,63,110000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,186,74
23,53,60,180000.0,2000.0,Left,1.0,3.0,2.0,Lean,Reserve,172,68
21,61,70,700000.0,600.0,Right,1.0,3.0,2.0,Normal,Back,184,73
20,48,53,70000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,180,73
21,58,66,425000.0,5000.0,Left,1.0,3.0,2.0,Lean,Reserve,182,73
24,57,60,200000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,181,70
17,56,77,450000.0,950.0,Right,1.0,3.0,2.0,Normal,Reserve,184,76
22,54,64,240000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,170,57
22,56,66,325000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,184,80
20,56,64,325000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,171,70
23,55,62,110000.0,2000.0,Right,1.0,3.0,3.0,Lean,Reserve,176,75
21,59,68,220000.0,1000.0,Right,1.0,4.0,2.0,Lean,Reserve,187,80
19,56,69,325000.0,650.0,Right,1.0,2.0,2.0,Normal,Reserve,185,84
22,60,68,525000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,189,80
20,54,66,250000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,180,75
25,58,63,275000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,178,68
21,62,71,825000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,175,67
19,60,72,550000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,178,79
17,54,69,250000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,167,64
27,77,80,10500000.0,21000.0,Right,1.0,3.0,1.0,Normal,Back,190,86
18,54,67,240000.0,500.0,Left,1.0,2.0,2.0,Lean,Reserve,177,70
33,79,79,5500000.0,21000.0,Right,2.0,3.0,1.0,Stocky,Back,189,87
27,60,61,250000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,186,80
19,53,64,200000.0,550.0,Right,1.0,4.0,2.0,Normal,Reserve,190,84
23,61,68,600000.0,1000.0,Right,1.0,2.0,2.0,Lean,Back,198,97
17,52,70,190000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,171,64
29,64,65,550000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,190,86
18,51,69,150000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,175,67
26,66,68,700000.0,4000.0,Right,1.0,3.0,2.0,Normal,Reserve,190,86
20,53,68,230000.0,3000.0,Right,1.0,2.0,2.0,Lean,Reserve,174,73
20,53,64,210000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,172,64
22,60,68,525000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,179,76
17,51,71,150000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,180,75
17,55,78,400000.0,500.0,Left,1.0,2.0,3.0,Lean,Reserve,178,65
20,50,60,100000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,176,67
18,52,69,200000.0,850.0,Right,1.0,2.0,2.0,Lean,Reserve,183,78
22,55,62,240000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,183,79
20,48,52,70000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,176,62
18,51,73,190000.0,800.0,Right,1.0,3.0,2.0,Lean,Reserve,173,63
23,57,66,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,183,81
20,48,58,45000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,178,74
21,59,69,475000.0,5000.0,Right,1.0,3.0,2.0,Normal,Reserve,197,84
23,55,60,170000.0,800.0,Left,1.0,3.0,2.0,Normal,Reserve,187,77
20,58,70,500000.0,750.0,Right,1.0,3.0,2.0,Lean,Reserve,182,78
21,51,60,130000.0,1000.0,Right,1.0,2.0,2.0,Lean,Reserve,183,74
17,54,66,250000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,178,68
23,53,60,180000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,180,76
17,52,69,190000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,180,76
17,55,75,350000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,189,79
23,55,61,200000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,188,74
21,48,58,100000.0,2000.0,Left,1.0,3.0,2.0,Lean,Reserve,176,69
19,57,68,170000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,180,70
19,61,77,800000.0,850.0,Right,1.0,2.0,2.0,Lean,Reserve,190,75
19,55,67,275000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,194,71
20,53,67,230000.0,3000.0,Left,1.0,3.0,2.0,Lean,Reserve,172,65
21,56,64,300000.0,1000.0,Left,1.0,3.0,2.0,Normal,Reserve,194,75
20,55,67,275000.0,1000.0,Left,1.0,3.0,2.0,Lean,Reserve,192,72
20,55,67,300000.0,550.0,Right,1.0,3.0,2.0,Lean,Reserve,175,65
23,60,68,500000.0,900.0,Right,1.0,3.0,2.0,Normal,Back,184,77
17,55,71,300000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,190,83
19,53,70,230000.0,600.0,Right,1.0,3.0,2.0,Lean,Reserve,178,64
19,56,66,300000.0,2000.0,Right,1.0,2.0,2.0,Lean,Reserve,201,93
21,49,55,80000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,183,70
18,62,78,950000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,186,75
20,57,68,375000.0,600.0,Right,1.0,3.0,2.0,Normal,Reserve,181,73
22,59,70,475000.0,1000.0,Left,1.0,3.0,2.0,Lean,Reserve,192,80
17,57,73,375000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,186,75
20,59,71,500000.0,3000.0,Right,1.0,3.0,2.0,Lean,Reserve,195,80
35,59,59,60000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,184,81
18,61,79,775000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,181,75
17,52,71,200000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,167,66
23,47,55,100000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,175,70
25,56,61,210000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,180,75
19,53,68,220000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,173,70
19,49,57,100000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,184,66
22,52,59,150000.0,500.0,Right,1.0,4.0,2.0,Lean,Reserve,170,61
17,49,64,110000.0,500.0,Left,1.0,2.0,3.0,Normal,Reserve,178,67
24,47,52,70000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,176,73
20,54,64,220000.0,2000.0,Right,1.0,2.0,2.0,Lean,Reserve,182,71
19,51,66,130000.0,500.0,Left,1.0,1.0,2.0,Lean,Reserve,170,70
19,59,72,500000.0,950.0,Right,1.0,2.0,2.0,Normal,Reserve,189,80
19,58,73,450000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,184,78
22,54,61,220000.0,500.0,Right,1.0,2.0,2.0,Normal,Forward,190,88
24,64,70,850000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,187,82
18,55,65,120000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,170,70
21,55,61,210000.0,1000.0,Right,1.0,3.0,2.0,Stocky,Reserve,192,84
30,57,57,100000.0,900.0,Right,1.0,3.0,2.0,Normal,Forward,175,70
18,52,65,170000.0,500.0,Right,1.0,3.0,2.0,Stocky,Reserve,184,80
18,59,74,500000.0,650.0,Left,1.0,2.0,2.0,Lean,Reserve,195,80
18,56,68,325000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,178,65
28,59,60,210000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,191,83
19,55,70,300000.0,1000.0,Right,1.0,2.0,2.0,Lean,Reserve,176,70
17,56,70,300000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,170,65
20,57,71,400000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,180,75
21,53,65,220000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,182,72
35,83,83,4000000.0,31000.0,Right,2.0,3.0,1.0,Stocky,Back,189,89
19,50,59,100000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,170,65
21,58,73,475000.0,7000.0,Right,1.0,3.0,2.0,Lean,Reserve,185,74
20,53,66,220000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,176,70
30,80,80,14000000.0,50000.0,Right,3.0,3.0,1.0,Lean,Reserve,190,83
28,53,53,100000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,179,73
22,58,64,325000.0,1000.0,Left,1.0,2.0,3.0,Normal,Reserve,185,84
19,53,68,120000.0,1000.0,Left,1.0,3.0,2.0,Normal,Reserve,170,62
19,54,68,240000.0,850.0,Right,1.0,3.0,2.0,Normal,Reserve,183,74
19,53,69,240000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,177,66
19,57,71,375000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,192,78
30,62,62,325000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,179,81
19,55,71,170000.0,4000.0,Right,1.0,3.0,2.0,Stocky,Reserve,178,75
18,49,69,130000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,177,70
18,53,68,220000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,172,74
19,53,65,220000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,170,58
19,56,69,350000.0,550.0,Right,1.0,2.0,2.0,Lean,Reserve,173,65
19,50,66,120000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,173,68
17,51,73,180000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,174,64
20,52,64,190000.0,2000.0,Left,1.0,2.0,2.0,Normal,Reserve,189,79
21,60,69,525000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,181,72
19,59,77,550000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,189,78
19,58,70,475000.0,2000.0,Left,1.0,4.0,3.0,Normal,Reserve,176,69
22,59,68,475000.0,500.0,Right,1.0,2.0,2.0,Lean,Back,185,78
23,57,64,325000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,186,63
17,58,70,475000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,189,80
16,56,75,350000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,195,80
18,56,75,350000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,188,81
21,55,62,110000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,175,69
21,60,71,525000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,196,84
21,62,70,825000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,186,75
29,81,82,20000000.0,74000.0,Right,1.0,2.0,1.0,Normal,Back,192,84
23,57,63,250000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,176,72
21,59,66,425000.0,500.0,Left,1.0,2.0,2.0,Normal,Reserve,185,77
19,51,63,140000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,175,72
23,55,62,240000.0,1000.0,Right,1.0,2.0,2.0,Lean,Back,171,64
19,54,69,240000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,185,69
21,52,60,70000.0,550.0,Left,1.0,3.0,2.0,Normal,Reserve,177,69
21,54,63,240000.0,700.0,Right,1.0,3.0,3.0,Normal,Reserve,186,77
20,53,67,230000.0,1000.0,Right,1.0,2.0,2.0,Lean,Reserve,179,69
18,54,71,250000.0,1000.0,Left,1.0,3.0,2.0,Lean,Reserve,178,70
18,56,70,300000.0,550.0,Right,1.0,3.0,2.0,Normal,Reserve,186,73
22,53,61,210000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,179,69
20,50,64,110000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,169,63
17,50,69,120000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,176,65
22,62,68,375000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,184,77
19,54,62,220000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,183,69
19,49,64,110000.0,950.0,Right,1.0,3.0,2.0,Normal,Reserve,176,64
19,54,67,250000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,188,80
18,53,67,210000.0,500.0,Left,1.0,2.0,2.0,Lean,Reserve,181,70
20,55,66,275000.0,850.0,Right,1.0,2.0,2.0,Normal,Forward,183,73
20,54,68,250000.0,700.0,Right,1.0,2.0,2.0,Lean,Reserve,180,75
20,52,61,170000.0,850.0,Right,1.0,3.0,2.0,Lean,Reserve,172,64
27,63,63,450000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,186,78
18,50,62,100000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,189,81
19,53,66,220000.0,850.0,Right,1.0,4.0,3.0,Lean,Reserve,175,67
18,57,68,350000.0,1000.0,Left,1.0,1.0,2.0,Normal,Reserve,172,65
22,58,70,475000.0,3000.0,Right,1.0,2.0,2.0,Normal,Reserve,188,80
18,56,72,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,190,84
21,54,62,230000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,166,60
17,50,70,120000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,168,68
20,57,67,350000.0,650.0,Left,1.0,1.0,2.0,Normal,Reserve,172,74
30,82,82,20500000.0,34000.0,Right,3.0,3.0,1.0,Normal,Back,189,84
19,50,67,120000.0,650.0,Right,1.0,2.0,2.0,Normal,Reserve,175,68
20,60,70,500000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,188,78
17,53,74,300000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,180,72
18,53,68,210000.0,550.0,Left,1.0,3.0,2.0,Lean,Reserve,175,72
19,52,67,190000.0,850.0,Right,1.0,3.0,2.0,Stocky,Reserve,170,62
23,52,56,110000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,173,66
18,56,75,350000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,185,71
21,57,68,375000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,183,73
31,69,69,950000.0,8000.0,Right,1.0,2.0,2.0,Normal,Back,191,90
17,56,74,350000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,180,83
19,60,74,550000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,182,75
17,53,73,250000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,180,70
20,59,69,450000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,197,97
18,54,73,275000.0,1000.0,Right,1.0,4.0,2.0,Lean,Reserve,171,63
16,55,75,350000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,191,85
18,52,70,100000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,168,65
20,58,64,275000.0,850.0,Right,1.0,3.0,2.0,Lean,Reserve,194,84
19,59,77,550000.0,950.0,Left,1.0,3.0,2.0,Normal,Reserve,189,80
25,73,78,3600000.0,10000.0,Right,1.0,3.0,1.0,Normal,Reserve,193,90
32,50,50,30000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,180,69
20,49,64,110000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,175,70
17,54,71,275000.0,500.0,Left,1.0,2.0,2.0,Lean,Reserve,175,64
19,46,58,110000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,181,73
18,53,64,200000.0,1000.0,Left,1.0,3.0,2.0,Normal,Reserve,175,75
25,48,51,60000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,175,66
16,45,55,100000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,180,70
22,62,73,825000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,191,83
22,59,66,425000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,181,75
21,68,80,2600000.0,6000.0,Left,1.0,2.0,1.0,Normal,Back,187,75
30,90,91,90000000.0,250000.0,Left,4.0,3.0,1.0,Stocky,Back,199,96
19,53,70,130000.0,550.0,Left,1.0,2.0,2.0,Lean,Reserve,169,60
17,51,64,130000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,170,70
18,50,65,110000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,175,70
20,49,58,100000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,178,70
32,79,79,8500000.0,14000.0,Left,1.0,3.0,1.0,Normal,Back,187,82
18,54,77,325000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,183,75
27,72,74,2100000.0,4000.0,Right,1.0,3.0,1.0,Normal,Back,185,79
21,54,62,240000.0,4000.0,Left,1.0,3.0,2.0,Normal,Reserve,173,69
16,51,69,150000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,174,66
19,53,69,230000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,75
18,55,71,300000.0,550.0,Left,1.0,3.0,2.0,Lean,Reserve,175,65
20,54,63,230000.0,500.0,Left,1.0,3.0,3.0,Lean,Reserve,176,78
19,54,67,130000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,185,75
17,57,75,375000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,190,83
19,57,71,375000.0,850.0,Right,1.0,3.0,2.0,Normal,Reserve,185,73
30,54,54,110000.0,3000.0,Right,1.0,2.0,2.0,Normal,Reserve,190,83
21,55,64,275000.0,900.0,Right,1.0,3.0,2.0,Lean,Reserve,174,69
20,52,64,180000.0,1000.0,Left,1.0,3.0,2.0,Lean,Reserve,175,65
18,47,67,130000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,170,65
17,54,72,275000.0,650.0,Right,1.0,3.0,2.0,Lean,Reserve,184,77
18,53,65,220000.0,850.0,Right,1.0,2.0,2.0,Lean,Reserve,170,65
18,55,75,325000.0,3000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,70
19,59,72,500000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,185,82
19,51,64,140000.0,1000.0,Right,1.0,4.0,2.0,Normal,Reserve,176,67
25,60,65,325000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,188,78
17,54,75,350000.0,500.0,Left,1.0,4.0,2.0,Lean,Reserve,178,79
19,50,59,100000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,176,68
21,54,63,230000.0,1000.0,Left,1.0,3.0,2.0,Stocky,Reserve,180,79
19,57,72,400000.0,800.0,Right,1.0,3.0,2.0,Lean,Reserve,189,80
17,52,68,200000.0,500.0,Right,1.0,1.0,2.0,Lean,Reserve,170,70
25,53,58,140000.0,500.0,Left,1.0,2.0,2.0,Normal,Reserve,178,79
19,54,69,250000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,191,82
19,54,70,275000.0,600.0,Right,1.0,3.0,2.0,Lean,Reserve,183,72
19,55,67,140000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,182,72
17,53,75,300000.0,500.0,Left,1.0,2.0,2.0,Normal,Reserve,177,75
17,58,74,475000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,189,70
21,52,62,180000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,176,62
24,65,70,975000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,190,84
18,54,69,130000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,182,75
18,53,68,220000.0,950.0,Right,1.0,3.0,2.0,Lean,Reserve,175,65
22,56,64,325000.0,2000.0,Right,1.0,2.0,2.0,Stocky,Reserve,192,90
17,53,68,110000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,195,78
21,57,67,350000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,182,76
20,57,66,325000.0,1000.0,Right,1.0,2.0,2.0,Lean,Reserve,196,86
17,50,70,120000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,186,74
23,54,62,240000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,196,81
19,53,66,210000.0,600.0,Left,1.0,2.0,2.0,Normal,Reserve,168,57
20,55,65,275000.0,600.0,Right,1.0,3.0,2.0,Normal,Reserve,180,70
21,53,64,210000.0,550.0,Right,1.0,3.0,2.0,Lean,Reserve,175,65
21,54,69,250000.0,1000.0,Right,1.0,2.0,2.0,Lean,Reserve,187,80
20,50,62,110000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,175,70
18,56,72,350000.0,1000.0,Right,1.0,4.0,2.0,Lean,Reserve,184,65
19,62,73,800000.0,700.0,Right,1.0,2.0,2.0,Normal,Reserve,190,67
17,54,71,250000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,192,82
22,54,65,240000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,185,79
20,54,62,240000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,181,75
19,56,66,300000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,177,72
18,55,68,300000.0,550.0,Left,1.0,2.0,2.0,Normal,Reserve,173,70
18,50,65,100000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,178,69
18,58,76,475000.0,650.0,Right,1.0,3.0,2.0,Lean,Reserve,192,80
20,59,68,450000.0,550.0,Right,1.0,3.0,2.0,Normal,Reserve,175,70
16,52,70,200000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,188,80
18,56,72,350000.0,500.0,Left,1.0,2.0,2.0,Normal,Middle,176,71
25,62,68,550000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,180,78
21,55,64,275000.0,650.0,Right,1.0,2.0,2.0,Normal,Reserve,180,75
21,51,63,140000.0,4000.0,Left,1.0,3.0,2.0,Lean,Reserve,176,67
20,55,63,275000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,183,72
19,51,59,130000.0,1000.0,Left,1.0,4.0,2.0,Lean,Reserve,175,65
22,60,69,525000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,195,85
22,59,65,325000.0,700.0,Right,1.0,3.0,2.0,Normal,Reserve,183,79
20,52,64,190000.0,3000.0,Left,1.0,3.0,2.0,Normal,Reserve,182,75
19,57,69,375000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,186,82
16,53,72,240000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,188,77
25,73,77,3300000.0,22000.0,Right,1.0,3.0,1.0,Normal,Reserve,202,90
24,47,50,60000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,176,70
24,59,68,475000.0,650.0,Right,1.0,3.0,2.0,Normal,Reserve,192,92
20,54,68,250000.0,3000.0,Left,1.0,3.0,2.0,Lean,Reserve,181,62
19,54,68,240000.0,850.0,Left,1.0,2.0,2.0,Lean,Reserve,182,78
19,51,62,130000.0,800.0,Right,1.0,2.0,2.0,Lean,Reserve,170,67
21,53,64,200000.0,850.0,Left,1.0,2.0,2.0,Lean,Reserve,175,63
20,47,55,100000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,175,65
23,57,63,240000.0,5000.0,Left,1.0,3.0,2.0,Lean,Reserve,188,75
22,71,81,3600000.0,7000.0,Right,1.0,3.0,1.0,Lean,Back,187,76
24,63,68,700000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,185,75
21,57,66,375000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,60
19,53,71,240000.0,1000.0,Right,1.0,3.0,3.0,Normal,Reserve,181,70
20,47,56,100000.0,2000.0,Right,1.0,2.0,2.0,Lean,Reserve,178,66
17,51,68,140000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,170,65
